Each Task Period:[945, 6]

Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 47 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 52 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 49 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 53 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 61 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 69 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 56 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 58 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 41 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 64 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 64 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 48 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 62 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 65 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 49 16665
Task1- MissCount, TotalTxCount: 2 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 77 16665
Task1- MissCount, TotalTxCount: 2 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 57 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 54 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 67 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 51 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 61 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 47 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 58 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 60 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 51 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 48 16665
Task1- MissCount, TotalTxCount: 2 105
Task2- MissCount, TotalTxCount: 58 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 57 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 51 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 64 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 56 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 56 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 51 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 65 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 62 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 56 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 57 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 67 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 65 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 57 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 53 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 50 16665
Task1- MissCount, TotalTxCount: 0 105
