Each Task Period:[57, 4]
Task1- MissCount, TotalTxCount: 5 1752
Task2- MissCount, TotalTxCount: 1881 24999
Task1- MissCount, TotalTxCount: 3 1752
Task2- MissCount, TotalTxCount: 1832 24999
Task1- MissCount, TotalTxCount: 11 1752
Task2- MissCount, TotalTxCount: 1859 24999
Task1- MissCount, TotalTxCount: 4 1752
Task2- MissCount, TotalTxCount: 1845 24999
Task1- MissCount, TotalTxCount: 7 1752
Task2- MissCount, TotalTxCount: 1810 24999
Task1- MissCount, TotalTxCount: 7 1752
Task2- MissCount, TotalTxCount: 1845 25000
Task1- MissCount, TotalTxCount: 5 1752
Task2- MissCount, TotalTxCount: 1858 24999
Task1- MissCount, TotalTxCount: 2 1752
Task2- MissCount, TotalTxCount: 1811 24999
Task1- MissCount, TotalTxCount: 6 1752
Task2- MissCount, TotalTxCount: 1800 24999
Task1- MissCount, TotalTxCount: 3 1752
Task2- MissCount, TotalTxCount: 1770 24999
Task1- MissCount, TotalTxCount: 5 1752
Task2- MissCount, TotalTxCount: 1810 24999
Task1- MissCount, TotalTxCount: 7 1752
Task2- MissCount, TotalTxCount: 1857 24999
Task1- MissCount, TotalTxCount: 16 1752
Task2- MissCount, TotalTxCount: 1867 24999
Task1- MissCount, TotalTxCount: 5 1752
Task2- MissCount, TotalTxCount: 1836 24999
Task1- MissCount, TotalTxCount: 4 1752
Task2- MissCount, TotalTxCount: 1809 24999
Task1- MissCount, TotalTxCount: 6 1752
Task2- MissCount, TotalTxCount: 1907 24999
Task1- MissCount, TotalTxCount: 9 1752
Task2- MissCount, TotalTxCount: 1835 24999
Task1- MissCount, TotalTxCount: 8 1752
Task2- MissCount, TotalTxCount: 1829 24999
Task1- MissCount, TotalTxCount: 1 1752
Task2- MissCount, TotalTxCount: 1868 24999
Task1- MissCount, TotalTxCount: 6 1752
Task2- MissCount, TotalTxCount: 1818 24999
Task1- MissCount, TotalTxCount: 5 1752
Task2- MissCount, TotalTxCount: 1846 24999
Task1- MissCount, TotalTxCount: 6 1752
Task2- MissCount, TotalTxCount: 1841 25000
Task1- MissCount, TotalTxCount: 7 1752
Task2- MissCount, TotalTxCount: 1822 24999
Task1- MissCount, TotalTxCount: 8 1752
Task2- MissCount, TotalTxCount: 1798 24999
Task1- MissCount, TotalTxCount: 5 1752
Task2- MissCount, TotalTxCount: 1824 24999
Task1- MissCount, TotalTxCount: 6 1752
Task2- MissCount, TotalTxCount: 1833 24999
Task1- MissCount, TotalTxCount: 0 1752
Task2- MissCount, TotalTxCount: 1794 24999
Task1- MissCount, TotalTxCount: 6 1752
Task2- MissCount, TotalTxCount: 1846 24999
Task1- MissCount, TotalTxCount: 4 1752
Task2- MissCount, TotalTxCount: 1846 24999
