Each Task Period:[4, 90]
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 841 24999
Task2- MissCount, TotalTxCount: 6 1110
Task1- MissCount, TotalTxCount: 807 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 744 24999
Task2- MissCount, TotalTxCount: 0 1110
Task1- MissCount, TotalTxCount: 765 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 758 24999
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 748 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 785 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 839 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 758 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 748 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 783 25000
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 818 24999
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 818 24999
Task2- MissCount, TotalTxCount: 4 1110
Task1- MissCount, TotalTxCount: 750 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 773 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 729 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 776 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 791 24999
Task2- MissCount, TotalTxCount: 0 1110
Task1- MissCount, TotalTxCount: 840 24999
Task2- MissCount, TotalTxCount: 6 1110
Task1- MissCount, TotalTxCount: 776 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 775 24999
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 810 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 810 24999
Task2- MissCount, TotalTxCount: 0 1110
Task1- MissCount, TotalTxCount: 749 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 775 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 763 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 782 24999
Task2- MissCount, TotalTxCount: 0 1110
Task1- MissCount, TotalTxCount: 773 25000
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 741 24999
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 761 24999
Task2- MissCount, TotalTxCount: 4 1110
Task1- MissCount, TotalTxCount: 785 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 805 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 787 25000
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 833 24999
Task2- MissCount, TotalTxCount: 4 1110
Task1- MissCount, TotalTxCount: 773 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 769 24999
Task2- MissCount, TotalTxCount: 7 1110
Task1- MissCount, TotalTxCount: 773 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 778 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 769 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 773 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 821 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 810 25000
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 775 24999
Task2- MissCount, TotalTxCount: 4 1110
Task1- MissCount, TotalTxCount: 738 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 758 24999
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 774 24999
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 807 24999
Task2- MissCount, TotalTxCount: 5 1110
Task1- MissCount, TotalTxCount: 823 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 748 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 786 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 782 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 755 24999
Task2- MissCount, TotalTxCount: 1 1110
Task1- MissCount, TotalTxCount: 823 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 804 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 783 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 759 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 786 24999
Task2- MissCount, TotalTxCount: 4 1110
Task1- MissCount, TotalTxCount: 813 24999
Task2- MissCount, TotalTxCount: 2 1110
Task1- MissCount, TotalTxCount: 776 25000
Task2- MissCount, TotalTxCount: 3 1110
Task1- MissCount, TotalTxCount: 795 24999
Task2- MissCount, TotalTxCount: 4 1110
Task1- MissCount, TotalTxCount: 796 24999
Task2- MissCount, TotalTxCount: 1 1110
