Each Task Period:[12, 6]
Task1- MissCount, TotalTxCount: 29 8332
Task2- MissCount, TotalTxCount: 737 16665
Task1- MissCount, TotalTxCount: 35 8332
Task2- MissCount, TotalTxCount: 802 16665
Task1- MissCount, TotalTxCount: 21 8332
Task2- MissCount, TotalTxCount: 773 16665
Task1- MissCount, TotalTxCount: 23 8332
Task2- MissCount, TotalTxCount: 793 16665
Task1- MissCount, TotalTxCount: 26 8332
Task2- MissCount, TotalTxCount: 769 16665
Task1- MissCount, TotalTxCount: 20 8332
Task2- MissCount, TotalTxCount: 772 16665
Task1- MissCount, TotalTxCount: 27 8332
Task2- MissCount, TotalTxCount: 803 16665
Task1- MissCount, TotalTxCount: 30 8332
Task2- MissCount, TotalTxCount: 744 16665
Task1- MissCount, TotalTxCount: 16 8332
Task2- MissCount, TotalTxCount: 766 16665
Task1- MissCount, TotalTxCount: 31 8332
Task2- MissCount, TotalTxCount: 814 16665
Task1- MissCount, TotalTxCount: 31 8332
Task2- MissCount, TotalTxCount: 767 16665
Task1- MissCount, TotalTxCount: 15 8332
Task2- MissCount, TotalTxCount: 808 16665
Task1- MissCount, TotalTxCount: 23 8332
Task2- MissCount, TotalTxCount: 751 16665
Task1- MissCount, TotalTxCount: 32 8332
Task2- MissCount, TotalTxCount: 748 16665
Task1- MissCount, TotalTxCount: 32 8332
Task2- MissCount, TotalTxCount: 768 16665
Task1- MissCount, TotalTxCount: 31 8332
Task2- MissCount, TotalTxCount: 744 16665
Task1- MissCount, TotalTxCount: 25 8332
Task2- MissCount, TotalTxCount: 737 16665
Task1- MissCount, TotalTxCount: 21 8332
Task2- MissCount, TotalTxCount: 769 16665
Task1- MissCount, TotalTxCount: 34 8332
Task2- MissCount, TotalTxCount: 758 16665
Task1- MissCount, TotalTxCount: 22 8332
Task2- MissCount, TotalTxCount: 755 16665
Task1- MissCount, TotalTxCount: 28 8332
Task2- MissCount, TotalTxCount: 786 16665
Task1- MissCount, TotalTxCount: 28 8332
Task2- MissCount, TotalTxCount: 803 16665
Task1- MissCount, TotalTxCount: 32 8332
Task2- MissCount, TotalTxCount: 813 16665
Task1- MissCount, TotalTxCount: 27 8332
Task2- MissCount, TotalTxCount: 756 16665
Task1- MissCount, TotalTxCount: 20 8332
Task2- MissCount, TotalTxCount: 800 16665
Task1- MissCount, TotalTxCount: 33 8332
Task2- MissCount, TotalTxCount: 726 16665
Task1- MissCount, TotalTxCount: 26 8332
Task2- MissCount, TotalTxCount: 746 16665
Task1- MissCount, TotalTxCount: 29 8332
Task2- MissCount, TotalTxCount: 788 16665
Task1- MissCount, TotalTxCount: 25 8332
Task2- MissCount, TotalTxCount: 734 16665
Task1- MissCount, TotalTxCount: 23 8332
Task2- MissCount, TotalTxCount: 768 16665
Task1- MissCount, TotalTxCount: 24 8332
Task2- MissCount, TotalTxCount: 712 16665
Task1- MissCount, TotalTxCount: 18 8332
Task2- MissCount, TotalTxCount: 804 16665
Task1- MissCount, TotalTxCount: 21 8332
Task2- MissCount, TotalTxCount: 738 16665
Task1- MissCount, TotalTxCount: 16 8332
Task2- MissCount, TotalTxCount: 755 16665
Task1- MissCount, TotalTxCount: 14 8332
Task2- MissCount, TotalTxCount: 781 16665
Task1- MissCount, TotalTxCount: 25 8332
Task2- MissCount, TotalTxCount: 754 16665
Task1- MissCount, TotalTxCount: 19 8332
Task2- MissCount, TotalTxCount: 756 16665
Task1- MissCount, TotalTxCount: 27 8332
Task2- MissCount, TotalTxCount: 785 16665
Task1- MissCount, TotalTxCount: 28 8332
Task2- MissCount, TotalTxCount: 752 16665
Task1- MissCount, TotalTxCount: 21 8332
Task2- MissCount, TotalTxCount: 796 16665
Task1- MissCount, TotalTxCount: 31 8332
Task2- MissCount, TotalTxCount: 803 16665
Task1- MissCount, TotalTxCount: 21 8332
Task2- MissCount, TotalTxCount: 755 16665
Task1- MissCount, TotalTxCount: 20 8332
Task2- MissCount, TotalTxCount: 781 16665
Task1- MissCount, TotalTxCount: 28 8332
Task2- MissCount, TotalTxCount: 772 16665
Task1- MissCount, TotalTxCount: 28 8332
Task2- MissCount, TotalTxCount: 770 16665
Task1- MissCount, TotalTxCount: 32 8332
Task2- MissCount, TotalTxCount: 765 16665
Task1- MissCount, TotalTxCount: 31 8332
Task2- MissCount, TotalTxCount: 759 16665
Task1- MissCount, TotalTxCount: 29 8332
Task2- MissCount, TotalTxCount: 761 16665
Task1- MissCount, TotalTxCount: 20 8332
Task2- MissCount, TotalTxCount: 779 16665
Task1- MissCount, TotalTxCount: 24 8332
Task2- MissCount, TotalTxCount: 766 16665
Task1- MissCount, TotalTxCount: 25 8332
Task2- MissCount, TotalTxCount: 797 16665
Task1- MissCount, TotalTxCount: 29 8332
Task2- MissCount, TotalTxCount: 780 16665
