Each Task Period:[27, 5]
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1244 19999
Task1- MissCount, TotalTxCount: 9 3702
Task2- MissCount, TotalTxCount: 1229 19999
Task1- MissCount, TotalTxCount: 17 3702
Task2- MissCount, TotalTxCount: 1286 19999
Task1- MissCount, TotalTxCount: 8 3702
Task2- MissCount, TotalTxCount: 1268 19999
Task1- MissCount, TotalTxCount: 12 3702
Task2- MissCount, TotalTxCount: 1283 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1219 19999
Task1- MissCount, TotalTxCount: 6 3702
Task2- MissCount, TotalTxCount: 1255 20000
Task1- MissCount, TotalTxCount: 12 3702
Task2- MissCount, TotalTxCount: 1292 19999
Task1- MissCount, TotalTxCount: 10 3702
Task2- MissCount, TotalTxCount: 1243 19999
Task1- MissCount, TotalTxCount: 9 3702
Task2- MissCount, TotalTxCount: 1278 19999
Task1- MissCount, TotalTxCount: 15 3702
Task2- MissCount, TotalTxCount: 1286 19999
Task1- MissCount, TotalTxCount: 15 3702
Task2- MissCount, TotalTxCount: 1286 19999
Task1- MissCount, TotalTxCount: 6 3702
Task2- MissCount, TotalTxCount: 1254 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1281 19999
Task1- MissCount, TotalTxCount: 14 3702
Task2- MissCount, TotalTxCount: 1238 20000
Task1- MissCount, TotalTxCount: 14 3702
Task2- MissCount, TotalTxCount: 1272 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1241 19999
Task1- MissCount, TotalTxCount: 5 3702
Task2- MissCount, TotalTxCount: 1316 19999
Task1- MissCount, TotalTxCount: 7 3702
Task2- MissCount, TotalTxCount: 1292 20000
Task1- MissCount, TotalTxCount: 8 3702
Task2- MissCount, TotalTxCount: 1263 19999
Task1- MissCount, TotalTxCount: 10 3702
Task2- MissCount, TotalTxCount: 1275 19999
Task1- MissCount, TotalTxCount: 13 3702
Task2- MissCount, TotalTxCount: 1314 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1266 19999
Task1- MissCount, TotalTxCount: 19 3702
Task2- MissCount, TotalTxCount: 1263 19999
Task1- MissCount, TotalTxCount: 12 3702
Task2- MissCount, TotalTxCount: 1257 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1262 19999
Task1- MissCount, TotalTxCount: 9 3702
Task2- MissCount, TotalTxCount: 1307 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1254 19999
Task1- MissCount, TotalTxCount: 10 3702
Task2- MissCount, TotalTxCount: 1259 19999
Task1- MissCount, TotalTxCount: 7 3702
Task2- MissCount, TotalTxCount: 1260 19999
Task1- MissCount, TotalTxCount: 15 3702
Task2- MissCount, TotalTxCount: 1229 19999
Task1- MissCount, TotalTxCount: 10 3702
Task2- MissCount, TotalTxCount: 1293 19999
Task1- MissCount, TotalTxCount: 9 3702
Task2- MissCount, TotalTxCount: 1237 19999
Task1- MissCount, TotalTxCount: 16 3702
Task2- MissCount, TotalTxCount: 1290 19999
Task1- MissCount, TotalTxCount: 14 3702
Task2- MissCount, TotalTxCount: 1283 19999
Task1- MissCount, TotalTxCount: 11 3702
Task2- MissCount, TotalTxCount: 1278 19999
Task1- MissCount, TotalTxCount: 12 3702
Task2- MissCount, TotalTxCount: 1254 19999
Task1- MissCount, TotalTxCount: 15 3702
Task2- MissCount, TotalTxCount: 1290 19999
Task1- MissCount, TotalTxCount: 7 3702
Task2- MissCount, TotalTxCount: 1285 19999
Task1- MissCount, TotalTxCount: 8 3702
Task2- MissCount, TotalTxCount: 1297 19999
Task1- MissCount, TotalTxCount: 10 3702
Task2- MissCount, TotalTxCount: 1283 19999
Task1- MissCount, TotalTxCount: 8 3702
Task2- MissCount, TotalTxCount: 1212 19999
Task1- MissCount, TotalTxCount: 10 3702
Task2- MissCount, TotalTxCount: 1248 19999
Task1- MissCount, TotalTxCount: 9 3702
Task2- MissCount, TotalTxCount: 1248 20000
