Each Task Period:[6, 13]

Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 27 7690
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 10 7690
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 39 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 30 7690
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 65 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 42 16665
Task2- MissCount, TotalTxCount: 19 7690
Task1- MissCount, TotalTxCount: 64 16665
Task2- MissCount, TotalTxCount: 30 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 10 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 27 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 22 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 11 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 36 16665
Task2- MissCount, TotalTxCount: 22 7690
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 15 7690
Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 25 7690
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 26 7690
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 15 7690
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 46 16665
