Each Task Period:[6, 11]

Task1- MissCount, TotalTxCount: 63 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 33 9090
Task1- MissCount, TotalTxCount: 63 16665
Task2- MissCount, TotalTxCount: 41 9090
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 24 9090
Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 35 9090
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 37 9090
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 34 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 30 9090
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 35 9090
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 29 9090
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 39 9090
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 38 9090
Task1- MissCount, TotalTxCount: 72 16665
Task2- MissCount, TotalTxCount: 33 9090
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 30 9090
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 34 9090
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 24 9090
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 37 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 24 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 50 9090
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 45 9090
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 36 9090
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 37 9090
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 28 9090
Task1- MissCount, TotalTxCount: 70 16665
Task2- MissCount, TotalTxCount: 29 9090
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 36 9090
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 40 9090
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 28 9090
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 41 9090
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 31 9090
Task1- MissCount, TotalTxCount: 76 16665
Task2- MissCount, TotalTxCount: 35 9090
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 30 9090
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 31 9090
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 40 9090
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 35 9090
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 35 9090
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 29 9090
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 38 9090
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 34 9090
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 28 9090
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 26 9090
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 34 9090
Task1- MissCount, TotalTxCount: 42 16665
Task2- MissCount, TotalTxCount: 24 9090
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 39 9090
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 28 9090
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 28 9090
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 29 9090
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 43 9090
Task1- MissCount, TotalTxCount: 70 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 31 9090
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 38 9090
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 28 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 25 9090
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 23 9090
Task1- MissCount, TotalTxCount: 65 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 25 9090
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 19 9090
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 23 9090
Task1- MissCount, TotalTxCount: 72 16665
Task2- MissCount, TotalTxCount: 34 9090
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 21 9090
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 31 9090
Task1- MissCount, TotalTxCount: 65 16665
Task2- MissCount, TotalTxCount: 36 9090
Task1- MissCount, TotalTxCount: 72 16665
Task2- MissCount, TotalTxCount: 34 9090
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 33 9090
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 35 9090
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 24 9090
Task1- MissCount, TotalTxCount: 39 16665
Task2- MissCount, TotalTxCount: 24 9090
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 39 9090
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 27 9090
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 36 9090
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 32 9090
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 25 9090
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 33 9090
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 23 9090
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 17 9090
